iso_code,year,gdp_per_capita,hdd_annual,cdd_annual,electricity_consumption_gj
IND,2043,57313.2496796116,1005.9401607155337,2527.6422318528766,77.99567859995705
USA,2086,2259.397953297859,3143.9092907102713,3917.017539070609,29.054266289388657
USA,1992,10844.790908704963,2914.7744778519077,3087.3161633181317,55.212894421196836
COL,1973,1895.034153731614,288.81070478527505,3313.6719703494678,23.13529334350683
USA,2024,10141.476719500211,1860.111161290928,1272.307424975126,43.260431564674576
MEX,2020,5374.489634663544,672.4451739358735,585.1483713024821,14.791052774555464
MEX,2019,11356.057173007679,3052.7035316338147,3474.2985260043583,63.74512947132163
IND,1990,15558.298228289541,1349.0228314476255,3682.902573397251,52.310948224882075
USA,2036,10179.803581485015,587.6443860174052,810.8049866635646,79.60376116290354
IND,1983,1107.0309609963326,901.8966969894808,1670.7005703622103,15.780356034007447
BRA,2088,13345.392176883059,577.2299799783007,875.335253448292,170.64855183720076
MEX,2094,2695.8738483398247,485.84343119262826,3490.987985801577,26.562172955976195
MEX,1977,38396.36735185409,1080.5002034782115,1068.2230612584285,75.73051729877925
ETH,2047,30369.356305850033,2653.057114290286,2591.1655927056486,241.72740973351094
ETH,2092,53942.202623146455,46.72576070796852,4461.722592739646,361.3906975087986
IND,2022,8254.68187031831,2883.3996116232647,962.0086051694303,36.08443339580889
COL,2089,7451.325050112742,3150.9307095384443,156.12576599757,24.140751430418817
CHN,2094,5339.781507455761,1353.147239028486,4102.601574955901,52.8617994510754
USA,2011,1437.4785981042535,1099.1094679254659,1598.9538371919941,16.424633354273947
NGA,2092,14085.499943791814,308.98125049318463,164.73398469671514,103.77454978787198
COL,2022,8812.894647044817,800.8572905697725,2507.473383031815,78.60480046724757
COL,2004,29319.87492885537,3123.2439429516326,1613.8804390869107,208.05275819104494
USA,2089,284.1503391173225,362.28363649826537,2336.4572258797452,13.312934491308873
NGA,2098,41881.01536473123,3497.4529309858353,4140.701066226678,331.4922404914051
USA,2022,92255.82235181051,1627.5669245229935,3086.3892776342823,147.30331608444598
CHN,2094,12285.701019862638,2823.2015075320155,1631.885803509204,27.495336253399202
MEX,2002,2785.8005169225785,3266.3006196166384,449.9797538572481,27.205486573725086
CHN,1993,6907.477723468907,1567.3459596092298,3772.604729612685,39.89132369397434
CHN,2090,104727.7935057738,121.02130551675977,1038.9478426604119,807.2658121298085
USA,2015,2998.294360543241,184.99555011882435,2149.503990145968,29.43747399698774
IND,2040,5854.444460689187,2249.9232836915494,2363.605660398704,79.3467310097091
COL,2037,3345.654397784893,3106.8464870562916,2605.1586133481887,26.775096586611028
CHN,1994,250.7532579486703,2301.402701405969,2779.2444639446953,15.033094396199042
IND,2052,114450.49692492378,1761.009776822446,379.54352661803205,510.61716091929225
IND,2017,110828.33789120016,683.8216928665423,2435.910035834241,530.8451450858205
USA,2081,62243.78799705065,2891.7288728410795,350.8051044176391,611.7451263795767
IND,2010,14102.288641699026,173.2278326933569,2666.551211961724,35.69134550849788
COL,2051,78124.46637320603,2308.899231476696,1280.33943664726,972.8987489768248
IND,2049,21265.389260706048,1077.5975820423089,47.99859786688759,121.73667546727711
ETH,2081,3530.531735252232,1014.7994670293433,1756.6765327765527,26.61652840342643
ETH,2043,7656.55827918268,3330.064982912825,1840.9279100341955,41.55083881346964
IND,2057,19568.531795189636,1123.8811701008758,339.16049407304166,143.79954899626125
ETH,2068,4442.745559772846,2494.929330326469,2020.5927623560917,43.60602420379823
BRA,2074,4509.714860160627,725.8322856531063,2598.8475745324176,35.386463805297545
IND,2073,38309.68275288822,60.45593843826447,3805.8129604120186,141.6452380184731
MEX,2096,18551.543260750874,2075.4951750807777,4451.1063370432785,57.74862607380206
MEX,2088,2341.3520058130907,368.1846400531355,4473.19933162855,50.6921305263539
IND,2034,9683.755418806768,668.9572902620368,178.9146624878963,75.16356719866482
BRA,2038,3671.8363516111363,1164.5376614648767,4389.081774899817,40.39299259087994
NGA,2052,18316.157514094866,2887.27635127482,1962.7879322086517,32.13673760008724
BRA,1985,4397.97235613403,1595.9456163186046,3747.564570440654,26.31410626532451
NGA,2072,57666.737693535426,268.35036992271336,348.4716531635603,84.50234275553991
BRA,2047,18616.678797359404,1311.148995338206,608.9554997251903,161.8665258403284
NGA,2065,1984.8897455074916,1468.3848871175126,1334.0434507328534,26.125110010881144
BRA,2003,23872.309221651783,358.73226119343605,2630.743738721071,34.95480831446061
COL,2014,16178.84148780961,2404.4647213800313,1400.7262229590854,204.73367400277814
NGA,1992,2955.891550146538,2914.0131236108837,2882.6652384905888,25.55859432278001
NGA,2084,5754.351008035123,3298.1496805281568,3712.3995196470264,80.36151498746041
CHN,1982,4926.637748896511,2332.7933746501008,2993.7213850598214,60.9614746010471
CHN,2097,1618.3589907167056,958.18376022241,1033.6962027163963,18.871400032835126
ETH,2045,501.8921727040307,1812.2854412608635,1972.966068383232,14.01258446231839
BRA,1988,6293.400982510465,1821.4452686811148,4000.7676362857096,89.3968121550588
COL,2022,12558.478063977116,1862.1104805507252,4093.3568922175164,75.46325384420955
BRA,2015,16850.98551473465,1443.579409149189,628.9109351825128,206.25950051453376
IND,2033,48264.94576098013,1776.2869982609634,2850.458661006451,402.9827198824414
IND,2043,36935.224851013336,2762.8884040275407,2408.2389233138956,359.5825280774421
NGA,2070,2333.977288148567,1002.5107123360493,1284.3962908386666,30.288829513496683
MEX,1993,3981.364457349387,2185.7569887318264,1076.5995796463203,34.86335376179099
ETH,2052,7133.797731083574,747.0894037479161,454.89179625531045,44.80975586171784
COL,2060,32248.137605513904,2565.2054773080895,3364.6309868182743,276.5241130112619
ETH,2019,5974.905048123749,2636.561986669244,2789.942932166455,25.122446055875002
CHN,2014,14065.589992610387,2650.0871989733473,1925.575087495084,53.64598535320714
USA,1976,7041.750316442579,1957.4874241635762,1388.2485620939913,77.70504897631037
CHN,2004,2228.0877876251043,3007.4654181271926,2194.3373461583096,17.6053692506826
CHN,2055,77879.01458663319,14.720919121505249,1891.9619034469006,734.3402531518606
MEX,2073,467908.5873212664,335.50518490262175,4079.262226871395,872.1128497756869
USA,1975,2360.178420583568,301.3953415430902,49.60315356521866,1.9918148953019683
CHN,2073,38610.39017386998,2253.625488672209,974.4278816344748,424.21422789581186
IND,1972,3727.5854896253672,2485.8737428108047,2837.616526658121,56.71571386302689
COL,2046,79342.32103670604,1178.8348086027283,3894.8828713002617,531.4830025631592
IND,2038,80365.68803288075,1130.759836485569,874.8532708473864,853.0625126471266
NGA,2021,2343.006065790631,843.0640459386934,3237.5856968905355,28.94280156735511
NGA,2006,25084.082536764075,1704.1472889672266,2993.4883863377318,128.88553698030825
COL,2019,156758.91067146766,3058.2144385112397,3948.01172888391,539.4259706750497
CHN,2047,4352.092490445993,53.91065742101492,3531.593058726539,55.59099125655372
BRA,2046,6369.900526480821,1447.3956937788091,1065.6352183204829,23.74179969792739
MEX,1998,1084.3377991932737,490.2573159281646,3934.2004135192124,23.77146305108767
MEX,2055,114522.72464736603,1970.0573656106708,4255.460673173312,782.6400568658997
USA,2098,6814.961876414108,2531.1271894743104,3699.2372848443583,54.16106974701562
MEX,2075,16486.831658824325,1626.4462373396602,3459.2985187044624,182.2013845569584
COL,2077,19504.333124405443,22.547298467204936,1859.9127281356543,41.579076487861975
NGA,2053,7503.027884678464,233.45877365721896,336.24736013581384,53.7464244975586
BRA,2003,6719.547171556887,204.01683948500278,2056.099301890804,63.75535167785404
ETH,2057,7215.857364727144,725.0988010222845,2619.917064024661,88.99616459247619
ETH,2015,4629.732697735429,2127.061761323486,2327.1495341813056,38.733007935814406
USA,2035,6460.874940539846,2837.582816793961,2149.388801514337,21.56585636970977
COL,1988,6612.378916812601,2368.899226451096,1266.2115689841735,21.596565463161422
NGA,2062,2527.6897434167813,1791.1619141664778,1908.707600045678,15.380339871079482
MEX,2094,1864.3521173827266,2501.4840593478584,4069.787676650104,25.131689664751942
CHN,2093,2804.4845461330733,169.20797033273865,4258.6208124955265,48.70508364156388
NGA,2040,21784.582676420003,3088.3702612501475,3211.3670697913753,140.15437706691546
COL,2084,4029.960967654805,2920.3169887867516,394.69700450042046,4.815580645148278
IND,2078,3888.844654122525,767.9775895134126,415.5614351484961,13.354994569763418
NGA,2078,21770.780528168634,1142.5186616567112,3817.9313433671687,60.6798973945306
NGA,2092,18406.63283753415,1219.731052157828,3740.742426531058,210.62518164944706
CHN,2078,11887.494411419611,1131.4789027429867,3771.6438465600954,97.97766651121049
BRA,2037,1536.5758995315919,301.9528002183953,2139.67549527523,19.919652321973352
ETH,2093,9369.896892869438,421.0297309634619,1200.5535626202707,82.42926358629651
ETH,1994,5742.956761387152,3156.2761819967527,4056.4288976097605,52.65444179092121
MEX,2083,12743.84788939845,1624.1832614270033,1683.7921703171821,143.40946156535125
ETH,2051,10940.431008697065,3456.741033136474,519.3002837902616,115.7768046391293
COL,2021,2772.8690215508814,297.3524927509304,1929.5652486967213,30.992965526856647
COL,2085,4135.214705552195,2424.268673458248,710.1095097809929,43.73386009896908
CHN,2039,15598.693736388104,2995.1057474987383,1363.0962469146966,153.6366428468047
COL,2073,10726.487767844312,1288.1775388529213,3091.0199845784364,63.23834251019068
IND,2008,15602.370179420695,2505.4320561534637,3779.8505567636275,185.6678625067301
COL,2094,53049.1086247199,1586.674937830644,1368.9196098835412,313.7405269340878
MEX,2089,13418.000738077902,2117.10890220603,3842.7906629448985,174.30623313536768
USA,2055,19292.31403675146,879.4889541352264,2257.95400853347,48.65719551937806
USA,2057,48652.9120310127,1195.955458649308,1991.5630231631912,99.37004351497916
USA,2080,24516.246311320225,3135.903696676594,457.2395710508612,150.58855773344385
MEX,2016,26934.482103815742,3032.604453020756,3134.6476014830996,181.16647301938264
COL,1979,3927.4066157860734,1098.7438110151797,1243.12521447109,45.08781400509934
COL,1974,13890.567500537309,2224.261439075858,398.8955492606473,58.14484467041915
ETH,2051,10575.04907181782,2521.628038162017,468.4729063713051,53.68326713388679
NGA,2014,13454.373045887785,1613.0987476793077,2086.680812709666,92.27131744783551
USA,2072,9579.115289540503,2248.0896536108185,3624.35620985581,48.88261019413578
BRA,2090,14818.121761387289,723.7335658644496,2590.4383642269877,37.748762674928514
USA,2065,13216.529071744864,2934.52098610146,3342.572231800615,179.864947211446
COL,1978,5218.857690536521,502.3761518192361,4148.214675256897,48.36498868964695
NGA,2044,120300.42506417661,1751.2385281593315,2472.3809877005224,1294.266016193917
NGA,2037,4648.770322158142,0.8325372592856151,930.5372258195937,8.548057984705206
BRA,1993,2612.1754469959174,2100.38144130309,2171.4121851606915,24.927752382485767
ETH,2038,316.27017854192985,2036.3755065296918,737.0714072160093,4.333385798833789
IND,2072,1105.2606192400342,2931.3382767720414,848.2982111120176,15.429693279925386
USA,2014,5169.8934724830215,251.70851184584853,2387.48739760466,52.62134272278261
COL,2096,11650.31211812868,1922.8442372861605,2638.5796550961386,97.03336232317972
BRA,1974,46820.65581914767,1163.2936416017858,117.75235798000178,190.84601118210915
COL,2093,11965.803424763139,2512.0662028083275,2278.041684929656,98.72456151035053
ETH,2066,14625.987306835375,3072.2103433425027,83.92958521851412,38.728722464350604
MEX,2093,20192.6946212813,902.9491300836896,46.72648548321329,28.32982250276865
MEX,2068,6247.570319081228,2104.9021043686666,3583.1290280280937,68.31495513509029
NGA,1997,29373.21724964625,841.5448883053509,3836.425772791107,287.03360194052925
ETH,2008,70360.55849390815,1341.4309520559716,4088.4555742049956,262.81241625181127
CHN,2061,14841.412575614373,3218.1079887482474,2941.2967882046564,35.55630496902599
NGA,1990,41516.99425165134,442.89363665366017,4389.109236415775,149.38191637504852
CHN,2036,11191.425842096081,194.2969961484342,3232.5972002253316,104.90208276201464
ETH,2037,527.9182278995955,3238.4161833985695,1209.292074928796,9.212042312007732
ETH,2014,8509.425123849962,1257.0030306030383,2932.3129650240057,20.14994326462233
NGA,2059,66919.07541946248,639.1706397013871,1075.8798894639897,241.52845842242007
ETH,2053,3544.143181221818,1519.4922467537492,3643.6765461426526,22.31729100060614
NGA,1991,38532.30587100483,3072.155864615834,1084.3252378276948,172.28958232927687
MEX,2077,1182.8688856243934,2581.8106396939897,608.2794578318378,7.9636920840881755
CHN,2099,52567.914498664926,2895.633893168122,901.8299026701621,141.7307475326124
USA,2021,2680.8460269468346,1248.8275150408535,1801.7480231823045,32.69708393042144
USA,1995,1633.8580559257582,3077.0400179457,288.44451550374856,13.787216356608994
USA,2077,46943.05194823025,1747.2243852812994,4071.193438326634,354.81194546267744
USA,2030,44067.73519937289,277.4295692128817,984.8808469923306,402.27555500259336
COL,1990,36811.66416866522,732.8112296007758,3529.76368779863,76.96077199339392
USA,1996,2529.755389067112,2412.1526672650375,4034.800923206311,48.584848480864416
COL,2066,5642.742390210454,60.83802479466299,3481.62968144423,56.19880175452205
IND,2000,420.0603147612062,3296.0979098559455,1099.9024773223507,10.558162589293254
USA,2003,14996.949078642712,1611.8470240296504,3059.2125070382945,140.13872789604045
CHN,2018,97656.3311586579,1399.7211766349803,3200.9828503362683,880.2313062249596
IND,2086,17448.183609142146,524.3427853468277,4181.966596218982,206.47186766710712
MEX,2045,10853.161793868836,22.201053948869397,922.8106459429325,75.78276408281519
IND,2019,10586.156122509767,1820.233733351786,2877.5831041041483,28.445220558342225
CHN,1977,13592.634142213095,1556.8251840695036,3064.6113429617353,23.775061651263442
MEX,1996,15818.594272444325,2414.262779869882,4210.825270544054,191.14338451379055
NGA,2008,36671.4083967355,2170.1227385888255,2679.381603929976,220.680208561223
CHN,2082,33944.98791732858,1866.96479279336,4343.18003748526,83.35687774118145
CHN,2032,12097.009224950214,2223.0323373424,3700.6607317812436,108.49549978944074
COL,2044,10359.244435786955,3468.0229075097445,1246.3279945058518,110.44203358411157
ETH,2099,8333.617867590616,3034.1125653239123,2859.939890742706,91.1469257623808
BRA,2026,114279.39095350879,1708.5147623064724,1051.9027803674126,737.8387664621499
COL,2076,17269.78147289981,1789.1415103090594,4263.441703006277,153.1023537385198
MEX,1999,745.7145610894402,2910.3789256728196,1278.0344220186107,8.94352897339036
CHN,1984,12661.302934181635,370.18012775196377,2415.504833468878,51.58564171223189
COL,2026,3171.257558529543,1363.9238137181235,4286.952373170927,42.43954370783851
COL,2039,8177.917944156314,636.919981540626,4327.852677515548,98.67894558344857
USA,2028,12533.991578807658,3380.5134105501647,3500.6168277818538,77.59070188998166
MEX,2037,11323.86077847169,2061.4385846210944,2933.4800103952434,155.99843935465148
IND,2086,3962.088375203686,2530.9728230864534,543.6284376168294,24.5684781575754
ETH,2006,3132.4569510521105,1646.9297199775735,4221.227050907153,41.54340823427819
CHN,1990,1807.2037905278698,2956.3639704147745,449.0826345899076,9.66804816331452
USA,2003,3633.8967917210084,366.7147101354733,2909.205311777498,26.07488689110376
NGA,2000,6154.316410283004,1105.8354662132767,3578.2503682665365,37.03080405499696
ETH,2043,17861.71498279464,190.15497451658186,2159.1240457428225,220.5352144189552
CHN,2034,13077.999565739547,3003.929949898831,1402.2739293887853,57.754448881256366
NGA,2079,226690.80779065492,2640.395366521256,4461.716647961204,2776.7106097050582
BRA,2046,866.1065918820105,3433.446717720143,978.289663814618,13.08378881946642
MEX,2090,9754.527244197881,236.65410239764657,147.35411685357164,96.11057769094316
ETH,2093,9041.201413435527,2808.7579556683554,40.17604887902304,48.087497664503374
COL,2052,13806.312556743242,1197.1784173670596,2548.5219341412258,76.90843540784567
USA,2023,28332.62631996581,3203.4340090012283,4473.974837522477,142.30244888305575
USA,2085,11874.649572503105,1437.0437436148375,3265.6292187428357,84.12727223102466
ETH,2079,4381.680403855294,718.3782712998072,2130.5758069376047,19.047127389541135
COL,2042,7566.427627832856,2490.227071624008,1851.5653946600444,65.42917309506446
NGA,2025,6912.8452226230065,1349.2452492588689,3103.756808497547,39.61094458969697
MEX,2066,2041.5430851748413,2165.254009743832,1089.8315368388796,11.822389039562282
COL,2053,4278.556255524108,1912.7163848767386,1662.0804408407591,39.17907484979855
USA,2087,62638.36619323002,1837.6249766371177,3234.976527501592,344.18263129144106
IND,2014,18337.73830062082,1304.027239696088,3938.2765815506646,46.83563037719773
IND,2098,1377.3148543152004,1100.5132262106563,1426.2854007381966,8.917911144791734
CHN,2099,47156.41852836639,2310.0803240133205,432.0326482989137,128.24199675140406
COL,2048,4206.265790369206,2541.9164652720833,1917.2162421825844,29.846826725425814
NGA,2008,11238.165048733974,1361.5004879865005,3329.3361728946406,80.42261824445885
MEX,2036,10227.154291142662,2489.767790842738,3060.869359126035,92.2511016887052
BRA,2031,3475.2318079372935,3467.815356780858,1015.7673398927574,10.731994046993266
BRA,2098,3970.6676832772328,729.1939912422783,2423.385239177452,58.77158745865503
IND,2052,2486.853702799479,2411.0522861038216,1488.8156180753008,10.755352727260952
IND,2027,10418.67156305641,1857.0754412035774,3321.7455688069895,103.71285586461313
IND,1997,3104.709325321568,1113.9265647125967,3960.076100569353,40.01156664047315
BRA,2089,32404.412514515534,2199.7150011911535,4016.8466879369216,394.08006600324137
USA,2015,4334.0418983602185,120.93697368499085,3854.324436466735,24.839060668441313
BRA,1978,16367.153393933233,3081.28868327827,1027.368461848283,144.50852913780955
ETH,1979,4461.4121409775535,3048.5050776738826,2028.6465675551758,55.4000472758151
COL,2081,34863.529539377225,207.6529890839613,1392.2317115858896,167.4218239765852
BRA,1996,8708.651503677473,3489.798210602623,25.123302656501977,89.28255878432591
BRA,2052,4251.712959931698,2033.2282948685072,357.1130575980771,44.135856135581726
USA,2027,6886.295099414085,1602.0629619630683,3746.072605471827,35.198028638247514
MEX,2040,4107.71734220648,2150.537295031126,1693.9390484595733,36.31192458584334
ETH,2088,35610.39004522269,2127.6223365226383,2013.1326099934254,102.84644555341468
NGA,1998,6991.872122813871,1592.0833516183166,1157.0900390861402,58.12959270747653
USA,2001,3008.986117991932,262.27658505409113,1432.1445485950665,42.597323988156965
MEX,2013,7319.6414784253475,2075.2292090168517,3361.437169427754,94.56658003559446
BRA,1984,11979.06102602873,3382.014214774503,4228.931547675761,104.52888302445906
CHN,2084,56928.9912447471,3039.1322901201206,3796.11040042048,272.83176891275303
IND,2002,7825.54135686539,1344.147934785221,1348.3123875712793,23.073153820166798
USA,2076,267953.6554090817,556.6008767122071,3568.4307752234918,2419.000996072451
CHN,2007,3586.3943278481993,626.8044259399853,2634.0435675308663,48.91116017296236
NGA,2050,53895.94003380761,1149.4548732035423,3832.9773364197727,439.0939755685363
USA,2063,26408.54376122555,2632.6451104327557,2446.269144432543,228.68953135165066
USA,2021,18036.25279868524,3435.7307857458823,1697.3689217214958,181.88658773790328
IND,2046,101383.24867762823,2382.8160178627254,2541.279147882969,753.165191254703
USA,2040,11349.812152136576,1083.9893554036767,3437.5002498815543,128.60662392284044
NGA,2015,9353.763035104399,735.8908660087484,1752.5168975906888,37.92126049812616
IND,2061,17620.51550320464,3468.183932084244,2904.291392966513,213.34356190029771
CHN,2052,9526.287916149675,3245.9828755558215,3565.0677002093807,102.43604662423701
NGA,2061,2526.9955311352655,939.450384477708,113.1077050694655,26.646803174847946
ETH,2020,1201.7616935659198,2381.1737574180124,2313.4305880298452,25.648299292636114
BRA,2008,11858.782290177092,1034.5222221650333,3988.8668607568375,99.98007696442896
NGA,2076,3474.532104490415,635.5740130028084,1868.938935671267,23.514800894814563
CHN,1989,14697.008730455473,2574.836527704303,887.6089102271806,138.91138849410805
COL,2066,13056.194316863288,1578.6211121534377,2643.9522172449697,31.920076358691304
NGA,2049,1585.8116420877145,1410.0860692672334,3038.6736044093414,28.278818838985856
ETH,2011,14720.65652660739,876.140633770641,3017.641423266176,87.04381211248418
USA,2025,3390.1545625825106,459.42635293603064,3903.5976113621264,48.95112384758664
ETH,2020,18629.791142376238,2916.330239902878,1961.697783909051,47.722428594538755
ETH,2072,96460.39624196057,3090.635717939216,1266.6679658714543,1033.461163071375
ETH,1983,25418.844614401714,1998.6904740189912,2330.8568209155574,284.9063913520572
BRA,1984,1833.8476607573082,1045.924788375407,174.65204067293922,13.637129401452498
COL,2012,7906.393714616045,106.2550744062355,662.8884610454114,61.58779589150074
MEX,1999,45416.03390237165,678.4583678411486,1971.6652304713587,221.63321288015268
ETH,1972,11960.080573969926,1311.7564074311592,2650.299549993404,27.635834040369463
USA,1995,28194.254664230662,179.0172757547022,2505.8091459915227,358.6145471971874
IND,2085,5933.696490996712,1518.608422132302,666.5333651766414,65.60406884567848
CHN,2001,5071.311040479932,1318.3223007667877,4105.086320752689,65.61939497043822
USA,2051,22405.41370049732,446.84175094196723,725.0317983911646,105.69930404149962
BRA,2041,11053.65237391717,1650.708766427735,273.0986218140612,37.945940032491464
BRA,2082,12402.004778768518,785.7950762430463,1709.6986980137308,91.20879846674991
BRA,2095,3939.1539014124846,662.8807429822275,351.2731985576348,28.102684245906005
CHN,2031,6726.293686828348,839.7313005816387,3662.7511908462757,47.34378974016174
NGA,1987,4091.6330341817284,2924.871906460442,767.5315197712731,27.417182567435063
USA,1974,19322.18545552041,3121.8212312589417,4231.440120815637,185.08009444815178
MEX,2083,28157.23002276098,34.464740611864386,3218.4513728305633,136.2523304318096
IND,2002,11618.67044323542,1308.8744604652302,4303.878316825049,59.74943165043089
USA,2022,21250.169527115864,3172.0464033823346,3024.1244599845572,30.06974300800345
BRA,2088,3653.407749756958,1768.2744040035084,392.23683967870556,17.775502991484455
ETH,2089,256084.6000990899,1582.958362969011,1235.7259392968167,2962.5128321369243
BRA,2091,15996.670875636253,3455.9343267501417,1535.7454052046453,176.55917180888284
NGA,2099,13331.369247789624,91.49852851632345,287.8385765817744,10.557156070098085
USA,2018,14160.775055832704,846.6702249884978,3121.2280019974028,186.29537263041271
USA,2014,39654.19523700021,2993.8986167398134,3730.3280497110295,274.60769461519885
ETH,2051,39056.22733725258,2450.8970589273445,3058.272978301407,216.56196172151311
USA,2027,2054.1290874360693,856.3125478174065,873.9917139041333,8.54478931818172
USA,2078,1153.0961750132412,3333.7802087874775,675.13659748399,7.676858432892923
MEX,2093,887.4541980463886,2915.3848197307307,4034.2321068239175,25.57885344621795
ETH,2050,5113.172226480029,1583.3545334701462,3970.5200547753434,63.74353639308134
COL,2038,11251.465384016745,2165.389153782604,1086.8001968707902,118.44052242692851
IND,1994,21399.30252455565,1092.6415275597778,3757.6451267281273,182.40980708295456
IND,1981,11345.420977230222,1111.8500945560754,2848.124367186879,61.49718834648603
ETH,2085,13006.161963738134,2342.5654056296808,1118.3083461535743,76.23338708943771
MEX,2042,17035.97145819614,1154.5601713019923,393.9580539309286,61.766185757914954
BRA,2090,6762.473221791806,2310.734719359518,1367.4800793417394,91.35349230720145
USA,1993,179641.90703421977,917.5178725818496,2998.988411423324,876.2513222613111
BRA,2018,6839.458862723172,3189.1045075514658,2581.600020006026,70.3045756276379
IND,2044,11317.006946334592,3038.2735060677837,3922.477290357724,53.20115461236027
CHN,2078,16344.03291287365,820.6478162612685,113.76939406873876,18.26930695199239
BRA,2086,57703.54173612544,717.9077418854256,1318.823151928238,309.3422539780087
CHN,2069,8460.893585200001,2306.1143636385245,1601.551562393575,92.37342810967199
USA,2070,905.3477515506295,2151.709880209268,611.2500358606411,10.990820124059042
ETH,2023,26967.618046668886,1390.873724161237,3404.7363506738825,114.40554902715593
MEX,2072,19498.90520571561,2640.837653565862,3153.573436028241,180.31457902308483
MEX,2080,9944.046600055402,278.4234607657561,1602.768226167802,107.2803373770077
MEX,2014,14684.110797580543,1875.4186722996203,539.5784781467893,39.01032173714449
IND,2084,20955.384212615205,1322.5330994947255,57.76029382060355,215.5934148435886
MEX,2069,42464.6170720627,944.9833534059328,1565.4858146713889,321.7362754220333
IND,1973,5670.855278334173,1529.2546193597643,2016.7654197823852,67.81629736540685
CHN,2091,14399.395853186466,1078.0275128730584,4183.145811409685,168.15478846570693
USA,2086,9955.495076877498,1519.9839169842685,586.8031620173538,99.90910554875387
USA,1986,88743.19185916147,2734.054916751733,4202.605275509814,1066.8739513592952
BRA,2094,11422.68265356167,1813.0565090879481,719.8948733499241,50.845936305472286
USA,2010,20121.156364869174,1349.1667294717831,939.634005267868,58.25477423776709
COL,2058,10649.541242310048,1059.1549344659795,588.7935879226319,11.97493010856889
NGA,2080,3305.06032129139,240.84997807804982,1918.7186814074544,31.9223529952142
IND,2080,31071.292358056045,2178.019909921844,1327.7075110318065,146.33281131494414
BRA,2069,9392.219726885352,2045.5715557340739,3669.1469444222594,132.78191859662945
BRA,2011,2437.2019732924055,2302.5244237580473,1369.2386685141703,17.317013481795726
MEX,2032,12961.528614492217,1554.28351691159,675.4053013323609,86.55661031713417
NGA,2059,22243.98434178392,2596.769439828184,1829.291638225333,99.15400312023098
COL,2080,29066.426135850434,2357.581713268168,2978.4678140378187,27.336950698099088
COL,2062,34947.89254195864,3072.591926245249,3345.3467564631896,340.836481746549
BRA,1986,4335.727660789561,2422.950148740789,3067.525328923496,38.47887348883829
CHN,2088,69196.72987639521,1111.708929863015,3102.4178164509012,193.8291383249855
NGA,2072,26077.337134716305,1635.3927636244289,592.9456713461902,302.04907647558633
CHN,1988,137847.38559743343,3134.3018979892936,1244.039652203128,839.8616072638653
CHN,2039,19484.02452199864,978.683689367064,871.2643717576098,131.87756880510582
CHN,2006,32453.934081620977,212.27365310996532,2575.2853326616096,300.02531375510495
NGA,2086,4326.562134292538,2654.89278910476,2750.444467863077,29.462942131995852
COL,1996,54317.83832096681,2006.8495117751972,2482.15051115255,538.1742260127284
BRA,2026,17102.708611385708,957.8752177206096,1777.1895602292936,89.10665724077728
IND,2011,37697.68567259708,138.13009885134042,3956.9531470612874,152.97927388014386
BRA,2093,17539.53119237073,2595.613370621632,880.3094404534116,210.03085496367243
CHN,2096,1096.5751271371973,3478.337519474882,206.61601801090822,12.675603340165864
MEX,1981,12833.145705583993,1421.2933430755204,2435.522706817065,68.09101044559692
BRA,2079,3842.560689339933,1173.9657434368903,4421.7967208866,41.33169720505096
NGA,2047,14163.53814766313,7.371010625612795,371.6626341813593,30.309402535228525
ETH,2044,8809.710733145344,582.4223514432141,2211.558650252049,92.27599757848874
BRA,1990,15883.146887632136,2728.4499372775267,1502.8041018831857,149.16337146979717
ETH,2058,3442.6659927388605,2990.8459905071304,4030.8147484042292,22.384032790155754
BRA,2017,3872.0757719300973,427.2733259872946,3798.4160125217095,38.641586034420605
IND,2071,12171.919087527693,143.0873495172727,1091.6193361176465,24.139654435549105
NGA,2015,7733.361800448278,425.63962148422235,4339.544794060396,72.238656620812
ETH,1993,10637.542029520757,2678.7943875418664,305.4088709903232,95.15551714920656
IND,2073,77396.53853471753,1630.424179882562,3481.727791629851,886.6490979623971
NGA,1979,6659.50539738215,2596.631261963195,2924.5725251372887,82.86029169384335
NGA,2066,27083.557734696205,2438.875659824678,3799.0125527096184,114.08702529668102
BRA,2005,89178.05017645874,275.0513900155551,934.0006059296792,646.1671025622699
ETH,2018,27046.49889450511,29.946141763270816,1157.120628562737,139.09571527992557
NGA,2078,9797.455055969418,863.3841465372622,2338.997908702796,102.58083309498778
IND,2076,7599.197312955506,2900.7245636006546,874.114493543275,37.692571966204795
IND,2008,21764.239608303877,2720.2781301449236,1525.0277146731894,176.55151233533286
CHN,2038,39425.0289605997,1903.2959556927829,2388.315923788046,296.022055471905
CHN,1989,60073.8323087019,623.7666452503521,2995.421177642181,651.8911573735834
USA,1988,30901.939097193383,984.7684162428687,849.5204727491232,233.85711868449593
USA,1994,2420.0653328206636,1226.2884864947343,132.7153498081336,8.122376231843154
ETH,2060,5017.926264934384,724.5422277887668,2132.7486036773435,25.160742007497674
NGA,2041,12493.613502266257,646.2137769693937,816.4467732174718,111.72428037526848
CHN,2016,51358.65561292573,2957.735954347855,1458.8130313029212,547.4581971323266
USA,2007,10445.25025304449,1133.5402022230169,4413.55573474765,141.44786134247124
